NPI,lst_nm,frst_nm,measure_cd,measure_title,attestation_value,patient_count,star_value,collection_type
1376597427,HAJ DARWISH,YUSEF,IA_EC_BE_24,Financial Navigation Program,Y,,,
1679547830,GUARNIERI,KENNETH,IA_EC_BE_25,Drug Cost Transparency,Y,,,
1912960741,SHARMA,ISHWARA,IA_EC_BE_25,Drug Cost Transparency,Y,,,
1952364523,KACPRZAK,KRZYSZTOF,IA_EC_BE_25,Drug Cost Transparency,Y,,,
1427088202,SINGH,ARMINDER,IA_EC_BE_3,Engagement with QIN-QIO to implement self-management training programs,Y,,,
1013391887,RAMASRA,EMILY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1013916808,KLEINHEN,IAN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1023077898,KAPLAN,JONATHAN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1023094471,STAVITSKY,IGOR,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1033317276,JOHNSTON,JULIE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1043292089,BIGDA,MARK,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1043314198,KELLIHER,TIMOTHY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1043396112,FETTE,GERALD,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1053341685,BHATTACHARYA,SUBROTO,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1053368787,ALDERSON,LLOYD,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1053472647,ECHEVERRI,ANA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1053526384,DUNLEAVY,JOHN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1063413979,LEVITAN,MELANIE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1063438224,HENSHAW,D ROSS,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1063494847,ARONOFF,RICHARD,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1073506317,NATARAJAN,GANESH,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1073565511,SIMON,JONATHAN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1073734935,MAYUS,MARCUS,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1073995163,TOCCI,ELIZABETH,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1083058671,KUNKES,JORDAN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1083675953,MCAULIFFE,DONALD,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1083918577,KELTON,MELANIE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1093127656,HORTH,CLAIRE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1093151656,GEEVARGHESE,ANISH,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1093231656,HAFFEMANN,JEFFREY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1093705725,GELMAN,MARTIN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1093919805,POMPO,FRANK,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1114007671,LEHMANN,PATRICIA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1114085016,HAOUES-BROWN,THOURYA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1114162831,STOEPKER,JEREMY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1114366846,KIRSCH,JACOB,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1114913894,WALDSTREICHER,STUART,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1124011457,WASSER,LARRY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1124026406,WEITZMAN,HERVEY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1124032883,CALDAS,ROBERT,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1124065826,SMITH,BRUCE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1124067111,NELSON,LISA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1124080312,MELLO,CURTIS,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1124288337,HAWKINS,MATTHEW,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1134105414,RUBIN,BURTON,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1134154560,PANKRATOV,ANNA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1134190150,PAYNE,STEPHEN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1134329436,TAMASDAN,CRISTINA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1144212010,CAMPBELL,CRAWFORD,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1144257288,BRAND,MICHAEL,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1144258377,HUSSAIN,SYED,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1144267899,MURPHY,STEPHEN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1154321974,MONAHAN,TIMOTHY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1154569200,KAUL,MONIKA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1154697878,MERLIN,GABRIEL,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1164545166,WISCO,OLIVER,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1164686622,GATES,RYAN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1174538508,JAGADEESH,SHOBHA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1174646988,BROWN,ROBERT,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1184673188,MOROCZ,DIANA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1184726598,DEPUY,JAMES,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1184820110,WARKOL,REBECCA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1184847089,GILBERT,RICHARD,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1194791186,MITCHELL,WILLIAM,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1205073962,JAQUEZ,COREY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1205847241,COLLINS,ROCHELLE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1225071962,BROWN,DAVID,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1225098924,MAYFIELD,ROBIN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1235169863,BELKIN,STUART,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1235290024,ZWEIG,DANA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1245401678,TRAMONTOZZI,LOUIS,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1255380267,MELTON,BARRY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1255411070,VASSERMAN,IRINA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1255493698,MATTY,PAUL,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1255793956,CHAMBERS,ANNIKA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1265489306,OLSSON,LEIF,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1265669089,BHOOMAGOUD,MADHAVI,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1275525123,HOERNER,THOMAS,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1275568701,MINGRONE,ROBERT,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1275621625,HUNTER,JANE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1275735888,MCLEOD,ANDREW,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1285601898,HOLLOWAY,JENNIFER,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1285602052,BAHHADY,IMAD,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1285602771,MALAQUIAS,STEPHEN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1285617100,YAMIN,JAY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1285618611,PARLON,JAMES,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1285946426,ANZ,MANAL,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1306333257,HUGHES,ALLYSON,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1306831714,WEISENFELD,SHARI,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1316042104,RUXIN,ROBERT,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1316969694,MICHAELS,JASON,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1326049073,KAPLAN,MICHAEL,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1326495474,DUAH,JANELLE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1336180975,CHAMBERS,NATALIE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1346281136,GARCIA,ALMA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1346505120,GIROUARD,SASHA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1356351126,ILER,LYNN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1356455265,NEAL,ELIZABETH,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1356731244,RIERA,DENISA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1356753974,BELDEN,SARAH,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1366480592,JOHNSON,MICHAEL,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1366517005,ENDO,ATSUSHI,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1366622920,CIMINIELLO,ANGELO,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1376557199,CARROLL,CAROLYN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1376864371,MALIK,MOHSIN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1386055069,DE JESUS ROMAN,FELIX,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1386202703,PATEL,REEMA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1386651073,EDWARDS,MICHAEL,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1396727202,JOSLIN,ALLEN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1396815692,BOISVERT,JACQUELINE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1407144264,RODA,DOMINIC,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1407824782,PHILLIPS,KAMI,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1407828700,PET,PACEY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1407964893,FICHT,KAY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1417122946,BRUCE-TAGOE,CHARLES,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1417940271,CERRONE,MARC,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1417971920,NOLFO,EMILY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1427133354,FARENS,JOHN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1437189586,DEVENEY,ROBERT,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1447341961,PETERS-GEE,JILL,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1447443676,DARIA,ANTONIO,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1447471784,MESSENGER,ADAM,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1467427708,RYAN,JENNIFER,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1467481648,GORDON,NORMAN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1497790711,CROCIATA,FRANK,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1508152208,MORIELLO,DAYNNA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1518042092,EGAN,KENNETH,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1518100072,LUTHI,CHRISTOPHER,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1518116250,BOGORAD,ILYA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1518349877,DE MOLL,ELLEN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1528231552,KILLEN,ANDREW,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1538144548,WILTERDINK,DAVID,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1538250055,REGAN,ADINE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1548252406,ERGIN,TAHSIN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1548308927,SEBASTIANELLI,JOHN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1558361402,WILLIAMS,JESSIE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1558387571,MURIEL,SHYLA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1558399303,WASCAVAGE,BRIAN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1558681346,LIN,ALICE I-YING,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1568447480,THOMAS,BABATUNDE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1568514693,SAUNDERS,STEVEN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1568544914,SHERLINE,NADIA,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1568551927,BAZOS,ANDREW,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1568824589,NAJARIAN,SHAUN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1568950350,FERIZAJ,REDI,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1588652358,SOOD,PARDEEP,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1598707762,LASTOMIRSKY,DAVID,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1598752024,LEY,CHRISTOPHER,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1598995045,THOMAS,VINOD,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1619931623,BIONDI,RICHARD,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1619963337,TERZIAN,JOHN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1629012661,DOMANICK,THOMAS,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1629077714,WAZAZ,HOUSEIN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1629181268,COIA,DAVID,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1629232244,HARRIS,CORY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1639103955,GUGLIELMO,THOMAS,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1639131352,TRISTER,JON,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1639580665,WOLFSON,THEODORE,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1649240755,MOSTAFAVI,MOHAMMAD,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1649256751,RIBEIRO,EDUARDO,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1649265844,HOROWITZ,LEONARD,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1649359845,GITTZUS,JAMES,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1649628728,MATVEEV,KEREN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1669664314,STUPAK,DANIEL,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1669670584,TYSON,ADAM,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1669904140,SAX,ZACHARY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1689058695,CHOVITCH,JENNIFER,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1689666547,ARVIDSON,ERIC,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1699189670,MODI,SACHIN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1700205838,SANDROWSKI,KRISTIN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1700873130,BURNS,GEOFFREY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1710057351,JOHNSON,WILLIAM,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1710914825,GIRASOLE,GERARD,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1710969282,SALURAND,ELLEN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1720005481,KIRCHMEIER KROESSLER,KATHLEEN,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
1730134099,ISAAC,JAY,IA_EC_BE_4,Engagement of patients through implementation of improvements in patient portal,Y,,,
